differences	ˈdɪfərənsɪz	diferenças	diferencias,las diferencias	ˈdɪf ər əns, ˈdɪf rəns 	<span class="bold">dif</span>-er-<span class="italic">uh</span>ns, <span class="bold">dif</span>-r<span class="italic">uh</span>ns 	dissimilarity, distinctness,opposing views	<b>diversity,characteristic,divergence,variation,contrast,disparity,inequality,discrepancy,distinction,change,</b><b>clash,discord,disagreement,argument,controversy,quarrel,debate,conflict,dispute</b>	[sound:thesaurus-differences.mp3]		diferença,fazer uma diferença,dá no mesmo,notar a diferença,uma divergência de opiniões	/<span class="ipa dipa">ˈdɪf·rəns</span>/	[sound:cambridge-difference.mp3]		(17625)diferenças,(909)divergências,(822)diferença,(182)diferentes,(168)disparidades,(79)diferendos,(79)diversidade,(67)discrepâncias,(60)diferenciais,(35)divergência,(35)diferente,(32)disparidade,(29)desigualdades,(23)differences,(21)desvios,(null),			
cows	kaʊz	vacas	vacas,las vacas	kaʊ 	kou 	browbeat, intimidate	<b>dishearten,terrorize,subdue,faze,frighten,unnerve,appall,bludgeon,rattle,embarrass,daunt,strong-arm,bully</b>	[sound:thesaurus-cows.mp3]		vaca	/<span class="ipa dipa">kɑʊ</span>/	[sound:cambridge-cow.mp3]		(3370)vacas,(179)vaca,(71)gado,(54)bovinos,(28)Cows,(27)animais,(11)bois,(11)vaquinhas,(9)rebanho,(5)fêmeas bovinas,(4)galinhas,			
conduct	ˈkɑndʌkt	conduta	conducta	<span class="luna-pos">noun</span> ˈkɒn dʌkt; <span class="luna-pos">verb</span> kənˈdʌkt 	<span class="luna-pos">noun</span> <span class="bold">kon</span>-duhkt; <span class="luna-pos">verb</span> k<span class="italic">uh</span>n-<span class="bold">duhkt</span> 	administration,behavior,administer,comport oneself,transport	<b>management,strategy,charge,handling,treatment,manipulation,policy,transaction,oversight,plan,</b><b>attitude,manner,stance,</b><b>control,organize,run,attend,oversee,manage,regulate,direct,keep,supervise,handle,operate,order,</b><b>act,</b><b>send,attend,show</b>	[sound:thesaurus-conduct.mp3]		conduta,comportamento	/<span class="ipa dipa">ˈkɑn·dʌkt</span>/	[sound:cambridge-conduct_03_01.mp3]		(7514)conduta,(2240)realizar,(2108)conduzir,(860)comportamento,(708)condução,(654)realização,(286)efectuar,(244)proceder,(128)efetuar,(122)desenrolar,(79)execução,(70)dirigir,(55)exercer,(46)actuação,(41)executar,(36)administrar,(24)procedimento,(18)reger,(2)transmitir,(null),		to lead or guide,to carry or allow to flow,to direct (an orchestra, choir etc),to behave (oneself),to manage or carry on (a business),behaviour,the way in which something is managed, done etc	conduzir,guiar,transmitir,dirigir,comportar-se,comportamento,gestão
comic	ˈkɑmɪk	quadrinho,quadrinhos	cómic,comic	ˈkɒm ɪk 	<span class="bold">kom</span>-ik 	funny person, often professional	<b>humorist,comedian,stooge,clown</b>	[sound:thesaurus-comic.mp3]		cômico,revista em quadrinhos	/<span class="ipa dipa">ˈkɑ·mɪk</span>/,/<span class="ipa dipa">ˈkɑm·ɪk</span>/	[sound:cambridge-comic.mp3]		(675)quadrinho,(631)Comic,(498)banda desenhada,(304)cômico,(269)cómico,(134)gibi,(106)comediante,(73)tira,(50)HQ,(37)revista em quadrinhos,(15)humorista,(12)personagem,(9)da comédia,(3)comicidade,		of comedy,causing amusement,an amusing person, especially a professional comedian,a children's periodical containing funny stories, adventures etc in the form of comic strips	cômico,divertido,engraçado,cómico,banda desenhada
bingo	ˈbɪŋgoʊ	bingo	bingo	ˈbɪŋ goʊ 	<span class="bold">bing</span>-goh 	game depending on luck	<b>poker,roulette</b>	[sound:thesaurus-bingo.mp3]		bingo	/<span class="ipa dipa">ˈbɪŋ·ɡoʊ</span>/	[sound:cambridge-bingo.mp3]		(3709)bingo,(10)em cheio,(2)pimba,(0)jogo de bingo,		a gambling game using cards with numbered squares	bingo
bells	bɛlz	sinos	campanas,las campanas	bɛlz 	belz 	signaling object or sound	<font color="#cccccc">buzzer,siren,gong,ringer,alarm,buzz,tocsin,ding-dong,peal,toll,carillon,chime,curfew,Vesper,clapper</font>	[sound:thesaurus-bells.mp3]		campainha,sino	/<span class="ipa dipa">bel</span>/	[sound:cambridge-bell.mp3]		(1502)sinos,(210)Bells,(67)sino,(63)coisa,(48)alarme,(41)sininhos,(31)badaladas,(30)campainha,(28)guizos,(27)nada,(22)algo,(11)sinais,(7)familiar,(null),			
Bebe	ˈbibi	Bebe	Bebe					[sound:thesaurus-Bebe.mp3]						(240)Bebe,(19)Baby,(11)Bibi,			
avenue	ˈævəˌnu	avenida	avenida	ˈæv əˌnyu, -ˌnu 	<span class="bold">av</span>-<span class="italic">uh</span>-nyoo, -noo 	street; path	<b>entrance,boulevard,thoroughfare,route,promenade,channel,road,outlet,pathway</b>	[sound:thesaurus-avenue.mp3]		avenida	/<span class="ipa dipa">ˈæv·əˌnu</span>/	[sound:cambridge-avenue.mp3]		(4842)avenida,(2508)Avenue,(259)Av,(62)via,(60)caminho,(35)rua,(18)meio,(16)alameda,		a road, often with trees along either side,(often abbreviated to . when written) a word used in the names of certain roads or streets	avenida
attacking	əˈtækɪŋ	atacante,ataque	agresor,atacar	əˈtæk 	<span class="italic">uh</span>-<span class="bold">tak</span> 	assault physically,assault verbally,set to work	<b>hit,harm,charge,raid,besiege,beat,assault,hurt,bombard,ambush,stab,storm,strike,assail,blast,invade,infiltrate,</b><b>blame,criticize,abuse,shoot down,</b><font color="#cccccc">tackle</font>	[sound:thesaurus-attacking.mp3]		agressão,ataque,agredir,atacar	/<span class="ipa dipa">əˈtæk</span>/	[sound:cambridge-attack.mp3]		(1563)atacar,(1344)atacando,(306)ataque,(128)ataca,(118)atacam,(87)atacante,(73)atacarem,(71)atacou,(54)atacá-lo,(50)atacado,(47)atacar-nos,(41)atacar-me,(40)atacavam,(35)atacaram,(35)atacava,(null),			
assigned	əˈsaɪnd	atribuído	asignado	əˈsaɪn 	<span class="italic">uh</span>-<span class="bold">sahyn</span> 	select and give a responsibility,set apart for a reason	<b>appoint,authorize,hire,elect,name,nominate,empower,attach,charge,draft,allow,accredit,commit,entrust,refer,select,designate,</b><b>appoint,hand over,distribute,grant,give,allocate,determine,allot,designate</b>	[sound:thesaurus-assigned.mp3]		alocar	/<span class="ipa dipa">əˈsɑɪn</span>/	[sound:cambridge-assign.mp3]		(2619)atribuído,(1261)designado,(331)afectado,(193)atribuiu,(118)designou,(106)destinado,(105)nomeado,(68)encarregado,(68)atribuir,(64)colocado,(51)confiado,(49)aplicado,(33)entregue,(31)dado,(26)incumbido,			
visitor	ˈvɪzətər	visitante	visitante	ˈvɪz ɪ tər 	<span class="bold">viz</span>-i-ter 	person temporarily in a foreign location	<b>company,caller,foreigner,guest</b>	[sound:thesaurus-visitor.mp3]		visitante,visita,turista	/<span class="ipa dipa">ˈvɪz·ɪ·t̬ər</span>/	[sound:cambridge-eus74872.mp3]		(2988)visitante,(1240)visita,(70)Visitor,(42)visitador,(22)turista,(16)convidado,(12)utilizador,(11)viajante,(10)Trevoso,(10)visitar,(9)hóspede,(9)usuário,(7)visitadora,(7)visitava,(null),		to go to see (a person or place),to stay in (a place) or with (a person) for a time,an act of going to see someone or something for pleasure, socially, professionally etc, or going to stay for a time,a person who visits, socially or professionally	visitante,visitar,visita
suitcase	ˈsutˌkeɪs	mala de viagem	maleta	ˈsutˌkeɪs 	<span class="bold">soot</span>-keys 	luggage	<b>bag,satchel</b>	[sound:thesaurus-suitcase.mp3]		mala	/<span class="ipa dipa">ˈsutˌkeɪs</span>/	[sound:cambridge-ussugge004.mp3]		(2522)mala,(189)maleta,(55)pasta,(52)mala de viagem,(46)Suitcase,(38)valise,(35)bagagem,(13)bolsa,(8)engenhos,(8)mochila,		a set of clothes usually all of the same cloth etc, made to be worn together, eg a jacket, trousers (and waistcoat) for a man, or a jacket and skirt or trousers for a woman,a piece of clothing for a particular purpose,a case in a law court,an old word for a formal request, eg a proposal of marriage to a lady,one of the four sets of playing-cards – spades, hearts, diamonds, clubs,to satisfy the needs of, or be convenient for,(of clothes, styles, fashions etc) to be right or appropriate for,to adjust or make appropriate or suitable	mala,fato,fato de (banho, etc.),processo,proposta de casamento,naipe,convir,ficar bem,adaptar
sources	ˈsɔrsəz	fontes	fuentes	sɔrs, soʊrs 	sawrs, sohrs 	beginning; point of supply	<b>origin,cause,authority,expert</b>	[sound:thesaurus-sources.mp3]		fonte	/<span class="ipa dipa">sɔrs</span>/	[sound:cambridge-eus74322.mp3]		(26105)fontes,(583)fonte,(264)origens,(205)recursos,(158)origem,(109)nascentes,(66)códigos-fonte,(40)focos,(40)causas,(39)formas,(34)meios,(29)código,(28)mananciais,(null),		the place, person, circumstance, thing etc from which anything begins or comes,the spring from which a river flows	fonte,origem,nascente
sorta	sorta	sorta	sorta					[sound:thesaurus-sorta.mp3]		tipo,classe,espécie,todos os tipos de,esse tipo de coisa,tipo de,ordenar,classificar	/<span class="ipa dipa">sɔrt</span>/	[sound:cambridge-sort.mp3]		(31)tipo,(27)mais ou menos,(20)sorta,(18)meio que,(5)um bocado,(4)espécie,			
scan	skæn	Varredura,scan	escanear,scan	skæn 	skan 	look over, scrutinize lightly	<b>search,browse,flash,examine,scour,skim,check,flip through,thumb through,look through,leaf through</b>	[sound:thesaurus-scan.mp3]		escanear,perscrutar,esquadrinhar,correr os olhos por,dar uma olhada em,ultrassonografia	/<span class="ipa dipa">skæn</span>/	[sound:cambridge-scan.mp3]		(803)varredura,(773)scan,(594)digitalizar,(484)exame,(407)tomografia,(388)digitalização,(296)verificação,(295)TAC,(292)verificar,(219)escanear,(211)procurar,(200)analisar,(176)análise,(99)pesquisar,(87)sondagem,(37)varrer,(23)ler,(16)examine,(12)esquadrinhar,(10)sonda,(8)rastreio,(null),		to examine carefully,to look at quickly but not in detail,to pass radar beams etc over,to pass an electronic or laser beam over a text or picture in order to store it in the memory of a computer,to examine and get an image of what is inside a person's body or an object by using ultra-sound and x-ray,to fit into a particular rhythm or metre	digitalizar,escanear,exame,esquadrinhar,passar os olhos por,sondar,escandir,
rod	rɑd	Cajado,vara de	varilla	rɒd 	rod 	bar, pole	<b>shaft,cylinder,cane,ingot,pin,baton,stick,slab</b>	[sound:thesaurus-rod.mp3]		vara	/<span class="ipa dipa">rɑd</span>/	[sound:cambridge-rod.mp3]		(1196)Rod,(921)haste,(790)vara,(161)barra,(158)bastão,(136)vareta,(122)cana,(46)varão,(33)varinha,(31)cetro,(29)êmbolo,(28)pau,(26)cajado,(19)n,(17)pistão,(2)verga,(1)vergasta,(1)pica,(null),		a long thin stick or piece of wood, metal etc	vara,barra,bastão,taco
payment	ˈpeɪmənt	Forma de pagamento,pagamento	pago	ˈpeɪ mənt 	<span class="bold">pey</span>-m<span class="italic">uh</span>nt 	fee; installment of fee	<b>refund,return,settlement,restitution,wage,fee,sum,subsidy,deposit,reparation,premium,award,salary,reimbursement,disbursement,outlay,cash,amount,pension,repayment,reward,support,remittance</b>	[sound:thesaurus-payment.mp3]		pagamento	/<span class="ipa dipa">ˈpeɪ·mənt</span>/	[sound:cambridge-payment.mp3]		(28632)pagamento,(276)pagar,(207)adiantamento,(163)remuneração,(152)payment,(90)mora,(86)pago,(80)dinheiro,(73)prestação,(57)reembolso,(48)liquidação,(46)paga,(42)cobrança,(38)retribuição,(29)compulsória,(null),		to give (money) to (someone) in exchange for goods, services etc,to return (money that is owed),to suffer punishment (for),to be useful or profitable (to),to give (attention, homage, respect etc),money given or received for work etc; wages	pagamento,pagar,compensar,dar,ordenado
op	ɑp	op	op					[sound:thesaurus-op.mp3]		operação,cirurgia,oportunidade,ocasião	/<span class="ipa dipa">ɑːp</span>/	[sound:cambridge-usomniv015.mp3]		(1146)op,(770)operação,(104)PO,(79)missão,(22)opus,(12)programa operacional,(11)operador,(8)O.P,			
motor	ˈmoʊtər	motor	motor	ˈmoʊ tər 	<span class="bold">moh</span>-ter 	engine	<b>cylinder,generator,transformer,turbine</b>	[sound:thesaurus-motor.mp3]		motor	/<span class="ipa dipa">ˈmoʊ·t̬ər</span>/	[sound:cambridge-eus73097.mp3]		(9573)motor,(797)automóvel,(666)automóveis,(125)carro,(124)motorizado,(80)automobilismo,(32)caravana,(30)moto,(29)motriz,(28)lancha,(26)combustíveis,(26)motociclo,(22)trailer,(8)soft,		a machine, usually a petrol engine or an electrical device, that gives motion or power,to travel by car	motor,viajar de carro
mini	ˈmɪni	mini	mini	ˈmɪn i 	<span class="bold">min</span>-ee 	small in size, amount,tiny,tiny, very small,miniature,tiny in size, quantity,very small,tiny,tiny,tiny,little,tiny,tiny,tiny,tiny,tiny, petite,tiny, small,ladies' garment that hangs from waist,calculating, data processing machine	<b>scant,insufficient,slight,meager,limited,</b><b>small,pint-sized,scaled-down,</b><font color="#cccccc">little,dwarf,wee,petite,diminutive,midget,small,minute,</font><b>poor,limited,short,paltry,slight,meager,young,miniature,modest,cramped,microscopic,narrow,minuscule,small-scale,</b><b>insignificant,slight,teeny,miniature,microscopic,minuscule,puny,</b><font color="#cccccc">little,dwarf,wee,slight,diminutive,petite,minimum,pocket,miniature,infinitesimal,midget,pygmy,minuscule,minute,trifling,</font><b>diminutive,cramped,undersized,</b><b>miniature,pint-sized,</b><font color="#cccccc">trim,petite,miniature,dainty,Lilliputian,minor,secondary,</font><b>petticoat,dress,kilt,sarong,</b><font color="#cccccc">clone,brain,calculator,laptop,minicomputer,CPU,PC,mac,mainframe,abacus,microcomputer,analog</font>	[sound:thesaurus-mini.mp3]		minissaia	/<span class="ipa dipa">ˈmɪn.i</span>/	[sound:cambridge-mini.mp3]		(4298)mini,(122)frigobar,(65)pequeno,(65)mini-frigorífico,(36)mini-,(27)mini-usb,(22)miniatura,(22)mini-jogo,(22)miniclube,(20)mini-saia,(15)míni,(12)mini-mercado,(12)minissaia,(8)Mily,(7)mini-pacote,		short for ,(with capital,(or part of a word) small	,Mini,mini
manticore	manticore	mantícora,manticore	manticora,manticore					[sound:thesaurus-manticore.mp3]						(119)Manticore,(9)manticora,(6)mantícora,			
inspired	ɪnˈspaɪərd	inspirado	inspirado	ɪnˈspaɪ<span class="superscript">ə</span>rd 	in-<span class="bold">spahy<span class="superscript"><span class="italic">uh</span></span>rd</span> 	stimulated,seemingly moved by supernatural powers	<font color="#cccccc">influenced,exhilarated,started,moved,animated,excited,encouraged,energized,stirred,activated,galvanized,inspirited,roused,motivated,</font><font color="#cccccc">fired,exalted,possessed,transported,touched,divine,guided,uplifted</font>	[sound:thesaurus-inspired.mp3]		inspirado	/<span class="ipa dipa">-ˈspaɪrd</span>/	[sound:cambridge-usinsit010.mp3]		(7385)inspirado,(2183)inspirou,(506)inspiraram,(459)inspiração,(143)inspirar,(127)inspira,(119)inspirou-se,(106)inspirador,(100)inspira-se,(91)Inspired,(89)inspirou-me,(79)inspirava,(71)inspiram,(56)animado,(50)inspirando-se,			
insecure	ˈɪnsəkjər	inseguro,insegurança	inseguro	ˌɪn sɪˈkyʊər 	in-si-<span class="bold">ky<span class="italic">oo</span>r</span> 	uncertain, worried,dangerous, precarious	<b>afraid,unsure,hesitant,touchy,shaky,apprehensive,anxious,uptight,troubled,</b><b>shaky,unstable,wobbly,frail,unreliable,immature,vulnerable</b>	[sound:thesaurus-insecure.mp3]		inseguro	/<span class="ipa dipa">ˌɪn·sɪˈkjʊər</span>/	[sound:cambridge-insecure.mp3]		(1072)inseguro,(109)insegurança,(38)precário,(21)precariedade,(12)mal fixado,(12)insecure,(8)incerto,(5)mal fixada,(4)pouco segura,(2)não seguro,(2)pouco seguros,(2)precariamente,		unsure of oneself or lacking confidence,not safe or firmly fixed	inseguro
imagining	ɪˈmæʤənɪŋ	imaginando	imaginando	ɪˈmædʒ ɪn 	ih-<span class="bold">maj</span>-in 	dream up, conceive,assume, deduce	<font color="#cccccc">envision,figure,devise,frame,fancy,fantasy,envisage,visualize,create,feature,scheme,image,picture,form,perceive,depict,fantasize,plan,spark,realize,fabricate,invent,brainstorm,project,harbor,nurture,conceptualize,</font><font color="#cccccc">guess,realize,reckon,gather,conjecture,fancy,infer,apprehend,deem,suppose,expect,presume,suspect,believe,think,understand,surmise</font>	[sound:thesaurus-imagining.mp3]		imaginar	/<span class="ipa dipa">ɪˈmædʒ·ən</span>/	[sound:cambridge-imagine.mp3]		(679)imaginar,(434)imaginando,(71)imaginação,(37)imaginava,(32)imagino,(24)imaginei,(22)imaginamos,(21)imagina,(15)imaginado,(13)imaginando-se,(12)imaginar-me,(11)imaginá-lo,(9)imaginarmos,(8)imaginam,(8)a imaginar-te,(null),		to form a mental picture of (something),to see or hear etc (something which is not true or does not exist),to think; to suppose	imaginar,supor
hardest	ˈhɑrdəst	mais difícil	mas dificil,más	hɑrd 	hahrd 	rocklike,difficult, exhausting,cruel, ruthless,true, indisputable,with great force,with determination,with difficulty,with resentment,in a fixed manner	<b>solid,strong,tough,</b><b>heavy,troublesome,tough,arduous,terrible,complicated,serious,rough,</b><b>bleak,tough,harsh,painful,grim,</b><b>positive,sure,</b><b>strongly,seriously,vigorously,heavily,</b><b>closely,</b><b>badly,vigorously,</b><b>close,fast,tight</b>	[sound:thesaurus-hardest.mp3]		duro,difícil,árduo,intenso,ser duro com alguém,fazer/aprender algo pela forma mais difícil,muito,duramente,fortemente	/<span class="ipa dipa">hɑrd</span>/	[sound:cambridge-hard.mp3]		(1241)mais difícil,(308)mais difíceis,(140)pior,(99)mais dura,(93)mais duro,(54)melhor,(51)mais duramente,(31)máximo,(20)Hardest,(9)maiores,(8)maior dificuldade,(5)duríssimo,(5)custa,		firm; solid; not easy to break, scratch etc,not easy to do, learn, solve etc,not feeling or showing kindness,(of weather) severe,having or causing suffering,(of water) containing many chemical salts and so not easily forming bubbles when soap is added,with great effort,with great force; heavily,with great attention,to the full extent; completely	difícil,duro,severo,forte,inquestionável,violento,pesada,esforçadamente,violentamente,fixamente,totalmente
